timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,month,PMV,PPD,Overall_Comfort
2022-08-16 15:45:00,274.670122,44.935147,44.940702,22.656296321333333,23.936666666666667,62.81333333333334,8,-0.81,19.0,81.0
2022-08-16 16:00:00,181.87828,42.063041,42.070262,22.63777779,23.44066666666667,61.51,8,-0.83,19.5,80.5
2022-08-16 16:15:00,362.593552,44.212677,44.220176,22.54518520266667,22.762,60.5,8,-0.87,20.9,79.1
2022-08-16 16:30:00,503.908731,48.100852,48.108354,22.445555514,24.246,60.52,8,-0.9,22.2,77.8
2022-08-16 16:45:00,529.433544,51.869871,51.875704,22.39925926,26.044666666666668,61.406666666666666,8,-0.91,22.6,77.4
2022-08-16 17:00:00,187.288897,45.62762,45.633454,22.35793649642857,26.41142857142857,61.5,8,-0.93,23.1,76.9
2022-08-16 17:15:00,249.461686,47.145613,47.152281,22.27777778133333,26.36733333333333,61.59333333333333,8,-0.95,24.2,75.8
2022-08-16 17:30:00,320.980772,46.182873,46.190098,22.19444445,26.686,61.98,8,-0.98,25.3,74.7
2022-08-16 17:45:00,369.727988,43.756582,43.764084,22.10074074,25.538,61.59333333333333,8,-1.02,26.8,73.2
2022-08-16 18:00:00,72.887365,44.312671,44.319062,21.973333312,25.23733333333333,61.24,8,-1.06,28.8,71.2
2022-08-16 18:15:00,90.048898,44.472944,44.47961,21.888888881333333,25.432666666666663,60.5,8,-1.1,30.4,69.6
2022-08-16 18:30:00,87.828708,44.417944,44.424335,21.80555555,24.778,59.76,8,-1.13,31.9,68.1
2022-08-16 18:45:00,60.843676,25.227881,25.233712,21.732592578666665,24.427333333333333,59.873333333333335,8,-1.16,33.1,66.9
2022-08-16 19:00:00,183.582657,0.0,0.0,21.7222222,24.208,62.99,8,-1.14,32.3,67.7
2022-08-16 19:15:00,804.21894,0.0,0.0,21.732592578666665,23.78933333333333,66.18666666666667,8,-1.12,31.2,68.8
2022-08-16 19:30:00,851.809815,0.0,0.0,21.80555555,23.33533333333333,69.21000000000001,8,-1.07,29.2,70.8
2022-08-16 19:45:00,477.404514,0.0,0.0,21.878518521333334,23.08,70.40666666666667,8,-1.04,27.7,72.3
2022-08-16 20:00:00,158.603379,0.0,0.0,21.89000001,22.828666666666667,70.76,8,-1.03,27.5,72.5
2022-08-16 20:15:00,66.862326,12.964205,12.971147,21.93407404,22.14133333333333,71.31333333333333,8,-1.01,26.7,73.3
2022-08-16 20:30:00,63.345524,0.0,0.0,21.915555538,21.450666666666667,70.75,8,-1.02,27.1,72.9
